,s_bo,s_bc,s_so,s_sc,0,1,2
155,-2.0,-1.5,0.5,1.0,0.4381530320580328,-0.20353545190537126,1.0921746588221743
156,-2.0,-1.5,0.5,1.25,0.5351021275294335,-0.17721816291341896,1.1206059682655127
157,-2.0,-1.5,0.5,1.5,0.578806852548733,-0.19441842525075448,1.13622402437709
158,-2.0,-1.5,0.5,1.75,0.6508443617877944,-0.18553391429691735,1.1622629505925817
159,-2.0,-1.5,0.75,1.0,0.6965328913455617,-0.17625274061419216,1.1722169008866077
160,-2.0,-1.5,0.75,1.25,0.9432768684658278,-0.15266849806665983,1.2537433459070804
161,-2.0,-1.5,0.75,1.5,0.9623119626451736,-0.18326081067740374,1.2689656893903987
162,-2.0,-1.5,0.75,1.75,1.1369774241815382,-0.19333931742427923,1.3514229639333966
163,-2.0,-1.5,1.0,1.25,0.7760440921820728,-0.17481588071039467,1.1986529445455003
164,-2.0,-1.5,1.0,1.5,0.9028730542288878,-0.21732831036794487,1.2529517854022085
165,-2.0,-1.5,1.0,1.75,0.6380784915338024,-0.24956232419021118,1.162352578930399
166,-2.0,-1.5,1.25,1.5,0.9734922976374865,-0.18035662744089065,1.2764838386721253
167,-2.0,-1.5,1.25,1.75,0.967163201336476,-0.17915378189683906,1.2809261250498318
168,-2.0,-1.5,1.5,1.75,0.4646872812468241,-0.23875933234714386,1.1099332054983426
169,-2.0,-1.25,-1.0,-0.75,0.6357858116387352,-0.16978176027683778,1.1371827377975485
170,-2.0,-1.25,-1.0,-0.5,0.6785111527402172,-0.16784166471888873,1.149346081268246
171,-2.0,-1.25,-1.0,-0.25,0.7500602487005432,-0.1714377852559077,1.169255200675436
172,-2.0,-1.25,-1.0,0.0,0.6558289235328875,-0.1785813057940736,1.1453678876443074
173,-2.0,-1.25,-1.0,0.25,0.5950335767101222,-0.16802503571571015,1.1276092012019916
174,-2.0,-1.25,-1.0,0.5,0.5828525707153094,-0.1783833055243862,1.124390941418898
175,-2.0,-1.25,-1.0,0.75,0.6371046632235181,-0.16346875215430556,1.1399215596779644
176,-2.0,-1.25,-1.0,1.0,0.5864918999586826,-0.1837940597508282,1.1274771644518558
177,-2.0,-1.25,-1.0,1.25,0.6270843590818808,-0.1800873545164029,1.1399683605248294
178,-2.0,-1.25,-1.0,1.5,0.7346392802022994,-0.19918206302690267,1.1694256151496976
179,-2.0,-1.25,-1.0,1.75,0.8058555515399114,-0.18543306994836706,1.192174658951053
180,-2.0,-1.25,-0.75,-0.5,0.6734417411933985,-0.16617495032823537,1.1478159976212885
181,-2.0,-1.25,-0.75,-0.25,0.769190532570447,-0.17112049945897312,1.1737553385526027
182,-2.0,-1.25,-0.75,0.0,0.7582672181758968,-0.17971517323297637,1.1730405685829475
183,-2.0,-1.25,-0.75,0.25,0.7063646352197127,-0.17122397672425616,1.1568851327542593
184,-2.0,-1.25,-0.75,0.5,0.6961993339209124,-0.17390999033466037,1.1543328982543812
185,-2.0,-1.25,-0.75,0.75,0.7489451402967513,-0.1577501017285875,1.1689944486211128
186,-2.0,-1.25,-0.75,1.0,0.7177786117582854,-0.1773130665292818,1.1606710538634675
187,-2.0,-1.25,-0.75,1.25,0.7733127925224718,-0.1677693552715691,1.177031053348198
188,-2.0,-1.25,-0.75,1.5,0.8471201667335003,-0.19075310845493854,1.19849393666818
189,-2.0,-1.25,-0.75,1.75,1.0121291410142945,-0.1876044965076853,1.2482316904390909
190,-2.0,-1.25,-0.5,-0.25,0.6820564042119212,-0.16319135557211462,1.1495366959663793
191,-2.0,-1.25,-0.5,0.0,0.5921401070710134,-0.16858810375331612,1.1264088537964556
192,-2.0,-1.25,-0.5,0.25,0.5890881649833836,-0.16199398687929956,1.1241912107705203
193,-2.0,-1.25,-0.5,0.5,0.5439142739956414,-0.16973255682800625,1.112872541296388
194,-2.0,-1.25,-0.5,0.75,0.7054275599643709,-0.14746464515761692,1.1557510750732143
195,-2.0,-1.25,-0.5,1.0,0.898649678951234,-0.16204422634848248,1.210046362534604
196,-2.0,-1.25,-0.5,1.25,0.9884449180010739,-0.14940296904953665,1.2384795795593098
