,s_bo,s_bc,s_so,s_sc,0,1,2
1561,-0.75,0.0,0.5,1.0,0.6900912864720031,-0.1534154845161877,1.4010495861839882
1562,-0.75,0.0,0.5,1.25,0.7157713820258854,-0.15170656942411087,1.4295030688706984
1563,-0.75,0.0,0.5,1.5,0.7487069751184366,-0.14671184553453032,1.462373645538006
1564,-0.75,0.0,0.5,1.75,0.6823233578740578,-0.15612746326277738,1.4150367204153385
1565,-0.75,0.0,0.75,1.0,0.6764281726804239,-0.15722747587884733,1.3994113039052134
1566,-0.75,0.0,0.75,1.25,0.65900496678142,-0.13460297991102022,1.3923265197909678
1567,-0.75,0.0,0.75,1.5,0.7247103206522298,-0.13745331298778607,1.4486817831305314
1568,-0.75,0.0,0.75,1.75,0.8045580495704984,-0.14390283499667567,1.5204491434382081
1569,-0.75,0.0,1.0,1.25,0.596017021505914,-0.18058975929199128,1.365040569049471
1570,-0.75,0.0,1.0,1.5,0.6238632816134552,-0.17548337892143862,1.3963429103432796
1571,-0.75,0.0,1.0,1.75,0.6719570016084753,-0.17374018353169873,1.4491390124223553
1572,-0.75,0.0,1.25,1.5,0.6335099498644734,-0.21326986585647334,1.4255994652522839
1573,-0.75,0.0,1.25,1.75,0.8736216951364872,-0.19639564036538448,1.6686056106610563
1574,-0.75,0.0,1.5,1.75,0.4498769999579579,-0.2199899735399098,1.3013915075705778
1575,-0.75,0.25,0.5,0.75,0.6557042902544602,-0.14223831532290165,1.3599741480029595
1576,-0.75,0.25,0.5,1.0,0.7531312296727529,-0.14439119501631004,1.4366884023906321
1577,-0.75,0.25,0.5,1.25,0.7784254506359917,-0.14268070049260162,1.465920700226076
1578,-0.75,0.25,0.5,1.5,0.8102836696516498,-0.1379927152646423,1.4995771543999354
1579,-0.75,0.25,0.5,1.75,0.7410742544775589,-0.14712622736695202,1.4509736295567244
1580,-0.75,0.25,0.75,1.0,0.737477443073345,-0.14924381378764173,1.4349959494552558
1581,-0.75,0.25,0.75,1.25,0.7193125883484437,-0.1254073700601599,1.4277965324769364
1582,-0.75,0.25,0.75,1.5,0.7852327642126898,-0.13011192407961936,1.4855666838401995
1583,-0.75,0.25,0.75,1.75,0.8617653288638488,-0.13668868752204832,1.5587961458290907
1584,-0.75,0.25,1.0,1.25,0.652385201113596,-0.1718596578335665,1.3999462240222496
1585,-0.75,0.25,1.0,1.5,0.6788175066239165,-0.167174717810738,1.4320073715593484
1586,-0.75,0.25,1.0,1.75,0.7225086369842793,-0.16543347318516266,1.4857353691451591
1587,-0.75,0.25,1.25,1.5,0.688507988933654,-0.20525303186822175,1.4623940691644333
1588,-0.75,0.25,1.25,1.75,0.9262676425800934,-0.1877984597677227,1.7109809691975966
1589,-0.75,0.25,1.5,1.75,0.4956533728337992,-0.21202615513514533,1.3351021342116778
1590,-0.75,0.5,0.75,1.0,0.7762906112133253,-0.14227601546618063,1.4455596070600483
1591,-0.75,0.5,0.75,1.25,0.75372635807548,-0.11836897843961458,1.4380715138173616
1592,-0.75,0.5,0.75,1.5,0.8218530486436657,-0.1235083399010165,1.4963320628403651
1593,-0.75,0.5,0.75,1.75,0.8948213872250418,-0.1300915532512673,1.5696878521680118
1594,-0.75,0.5,1.0,1.25,0.6861241389619437,-0.16520576186832514,1.4104455478547178
1595,-0.75,0.5,1.0,1.5,0.7128737343592793,-0.15972051577939073,1.4428283655508263
1596,-0.75,0.5,1.0,1.75,0.7558566993457421,-0.15783412444076106,1.4969423331120575
1597,-0.75,0.5,1.25,1.5,0.7103668594445833,-0.19598869975518873,1.4722943896955953
1598,-0.75,0.5,1.25,1.75,0.9486374717059105,-0.17902191067659945,1.7223010902047233
1599,-0.75,0.5,1.5,1.75,0.5128323795280633,-0.20284180249838746,1.3443501785598184
1600,-0.75,0.75,1.0,1.25,0.5620535145737515,-0.16953363787325293,1.3139036955450125
1601,-0.75,0.75,1.0,1.5,0.5911879155344529,-0.16337735418147226,1.3439709076183612
1602,-0.75,0.75,1.0,1.75,0.6393622829756685,-0.1616400661675127,1.3944467000926186
1603,-0.75,0.75,1.25,1.5,0.5964436424474344,-0.2021653582532985,1.3715365256617422
1604,-0.75,0.75,1.25,1.75,0.84176082095612,-0.1861078757160366,1.6044535826065847
1605,-0.75,0.75,1.5,1.75,0.404966115235547,-0.21041439600027778,1.2520324774030378
1606,-0.75,1.0,1.25,1.5,0.6752602307969107,-0.19637471691058095,1.4226386696306452
1607,-0.75,1.0,1.25,1.75,0.9201436236029682,-0.17822397129152867,1.6639012906594912
